   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
134             ,   26 38 10 ,   58 16 16,      8.035,      0.000,      0.000,        3.064,        6.109,      4.226
135             ,   28 41 17 ,   65 42 32,      6.993,      0.000,      0.000,        3.060,        5.591,      2.877
136             ,   30 54 35 ,   74 16 26,      6.179,      0.000,      0.000,        3.055,        5.103,      1.675
137             ,   30 54 37 ,   86 25 13,      5.982,      0.000,      0.000,        3.067,        5.122,      0.373
138             ,   30 54 44 ,   93 25 12,      5.977,      0.000,      0.000,        3.065,        5.119,     -0.357
139             ,   43 03 27 ,   94 34 30,      4.450,      0.000,      0.000,        3.029,        3.241,     -0.355
140             ,   43 03 29 ,   85 34 29,      4.444,      0.000,      0.000,        3.025,        3.237,      0.343
141             ,   43 03 27 ,   78 01 21,      4.522,      0.000,      0.000,        3.020,        3.232,      0.938
142             ,   43 03 27 ,   74 18 37,      4.591,      0.000,      0.000,        3.018,        3.230,      1.242
143             ,   43 03 30 ,   67 34 20,      4.773,      0.000,      0.000,        3.012,        3.224,      1.821
144             ,   43 03 29 ,   56 34 32,      5.282,      0.000,      0.000,        3.010,        3.221,      2.909
145             ,   45 13 30 ,   44 51 26,      5.985,      0.000,      0.000,        2.997,        2.973,      4.243
146             ,   70 37 04 ,   36 12 55,      5.290,      0.000,      0.000,        2.949,        1.037,      4.268
147             ,   71 39 20 ,   46 28 34,      4.300,      0.000,      0.000,        2.960,        0.981,      2.961
148             ,   72 38 13 ,   60 27 20,      3.569,      0.000,      0.000,        2.964,        0.927,      1.760
149             ,   72 38 09 ,   68 18 25,      3.347,      0.000,      0.000,        2.968,        0.928,      1.237
150             ,   72 38 10 ,   75 05 52,      3.219,      0.000,      0.000,        2.969,        0.928,      0.828
151             ,   73 39 31 ,   95 06 09,      3.109,      0.000,      0.000,        2.972,        0.871,     -0.277
152             ,   98 11 53 ,   95 04 30,      2.985,      0.000,      0.000,        2.943,       -0.424,     -0.264
153             ,   98 11 50 ,   83 45 13,      2.991,      0.000,      0.000,        2.943,       -0.424,      0.325
154             ,   98 11 52 ,   73 49 42,      3.093,      0.000,      0.000,        2.941,       -0.424,      0.862
155             ,   98 11 59 ,   66 51 09,      3.229,      0.000,      0.000,        2.939,       -0.423,      1.269
156             ,   98 12 04 ,   56 59 42,      3.535,      0.000,      0.000,        2.934,       -0.423,      1.925
157             ,   98 12 03 ,   45 44 11,      4.128,      0.000,      0.000,        2.926,       -0.422,      2.881
158             ,  100 36 53 ,   34 50 44,      5.184,      0.000,      0.000,        2.911,       -0.546,      4.255
159             ,  122 28 30 ,   38 47 08,      5.466,      0.000,      0.000,        2.889,       -1.838,      4.261
160             ,  120 03 58 ,   50 21 56,      4.348,      0.000,      0.000,        2.898,       -1.678,      2.773
161             ,  120 03 56 ,   61 27 49,      3.815,      0.000,      0.000,        2.901,       -1.679,      1.823
162             ,  120 03 53 ,   69 18 12,      3.588,      0.000,      0.000,        2.905,       -1.682,      1.268
163             ,  120 03 54 ,   76 11 49,      3.457,      0.000,      0.000,        2.906,       -1.682,      0.825
164             ,  120 03 56 ,   84 45 38,      3.372,      0.000,      0.000,        2.906,       -1.682,      0.308
165             ,  120 04 02 ,   94 12 04,      3.367,      0.000,      0.000,        2.906,       -1.683,     -0.247
166             ,  140 19 25 ,   94 11 51,      4.491,      0.000,      0.000,        2.859,       -3.447,     -0.329
167             ,  138 04 26 ,   85 49 05,      4.302,      0.000,      0.000,        2.867,       -3.192,      0.314
168             ,  138 04 25 ,   78 10 18,      4.380,      0.000,      0.000,        2.865,       -3.190,      0.898
169             ,  138 04 37 ,   72 57 38,      4.484,      0.000,      0.000,        2.865,       -3.190,      1.314
170             ,  138 04 59 ,   64 35 09,      4.744,      0.000,      0.000,        2.862,       -3.188,      2.036
171             ,  138 04 50 ,   57 21 04,      5.082,      0.000,      0.000,        2.859,       -3.184,      2.742
172             ,  138 32 08 ,   45 17 06,      6.068,      0.000,      0.000,        2.855,       -3.231,      4.270
173             ,  149 19 57 ,   52 19 07,      6.985,      0.000,      0.000,        2.819,       -4.755,      4.269
174             ,  151 22 25 ,   61 40 26,      6.676,      0.000,      0.000,        2.816,       -5.159,      3.168
175             ,  151 22 23 ,   66 07 46,      6.434,      0.000,      0.000,        2.819,       -5.164,      2.604
176             ,  151 22 20 ,   71 35 08,      6.209,      0.000,      0.000,        2.822,       -5.171,      1.961
177             ,  151 22 19 ,   78 34 21,      6.008,      0.000,      0.000,        2.822,       -5.169,      1.190
178             ,  151 22 19 ,   85 56 20,      5.906,      0.000,      0.000,        2.822,       -5.171,      0.418
179             ,  151 22 21 ,   93 49 03,      5.902,      0.000,      0.000,        2.821,       -5.169,     -0.393
180             ,   20 49 11 ,   62 19 26,      9.668,      0.000,      0.000,        3.043,        8.003,      4.491
181             ,   20 08 21 ,   59 45 35,      9.740,      0.000,      0.000,        2.897,        7.900,      4.905
182             ,   22 42 34 ,   53 32 27,      8.842,      0.000,      0.000,        2.745,        6.560,      5.254
183             ,   24 12 56 ,   56 37 01,      8.571,      0.000,      0.000,        2.936,        6.527,      4.716
184             ,   27 57 30 ,   47 30 07,      7.810,      0.000,      0.000,        2.700,        5.086,      5.276
185             ,   29 45 50 ,   51 01 44,      7.505,      0.000,      0.000,        2.897,        5.065,      4.720
186             ,   34 34 33 ,   42 30 03,      7.054,      0.000,      0.000,        2.704,        3.924,      5.201
187             ,   39 05 31 ,   46 32 20,      6.468,      0.000,      0.000,        2.960,        3.644,      4.449
188             ,   42 46 37 ,   37 12 45,      6.539,      0.000,      0.000,        2.686,        2.903,      5.208
189             ,   45 17 33 ,   43 18 19,      6.063,      0.000,      0.000,        2.956,        2.926,      4.412
