   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
93              ,  344 31 06 ,   98 07 45,      9.393,      0.000,      0.000,       -2.482,        8.961,     -1.328
94              ,  343 02 57 ,   93 39 07,      9.376,      0.000,      0.000,       -2.728,        8.951,     -0.597
95              ,  337 50 58 ,   94 09 31,      7.896,      0.000,      0.000,       -2.969,        7.294,     -0.573
96              ,  338 31 01 ,  100 15 26,      7.604,      0.000,      0.000,       -2.740,        6.963,     -1.354
97              ,  331 45 22 ,  102 09 34,      6.333,      0.000,      0.000,       -2.930,        5.454,     -1.334
98              ,  329 25 08 ,   95 14 53,      6.313,      0.000,      0.000,       -3.198,        5.412,     -0.577
99              ,  336 48 11 ,   97 27 06,      7.449,      0.000,      0.000,       -2.909,        6.789,     -0.966
100             ,  342 03 58 ,   96 17 02,      8.806,      0.000,      0.000,       -2.695,        8.328,     -0.964
101             ,  331 39 57 ,   98 07 17,      6.510,      0.000,      0.000,       -3.059,        5.672,     -0.920
102             ,  342 34 08 ,   92 00 02,      9.374,      0.000,      0.000,       -2.806,        8.938,     -0.327
103             ,  339 50 27 ,   87 15 27,      8.880,      0.000,      0.000,       -3.057,        8.326,      0.425
104             ,  338 46 11 ,   81 39 46,      9.065,      0.000,      0.000,       -3.248,        8.360,      1.314
105             ,  334 31 50 ,   87 12 50,      7.557,      0.000,      0.000,       -3.246,        6.815,      0.367
106             ,  329 07 04 ,   93 16 12,      6.352,      0.000,      0.000,       -3.255,        5.443,     -0.362
107             ,  336 33 52 ,   92 03 27,      7.740,      0.000,      0.000,       -3.076,        7.097,     -0.278
108             ,  336 34 00 ,   88 44 25,      7.918,      0.000,      0.000,       -3.148,        7.263,      0.174
109             ,  340 14 52 ,   89 52 27,      8.807,      0.000,      0.000,       -2.976,        8.289,      0.019
110             ,  328 57 15 ,  102 53 14,      5.901,      0.000,      0.000,       -2.967,        4.928,     -1.316
111             ,  326 23 43 ,   95 22 58,      5.860,      0.000,      0.000,       -3.229,        4.859,     -0.550
112             ,  308 26 38 ,   96 53 08,      4.132,      0.000,      0.000,       -3.213,        2.550,     -0.495
113             ,  310 11 03 ,  109 14 37,      4.050,      0.000,      0.000,       -2.921,        2.467,     -1.335
114             ,  286 48 10 ,  114 14 58,      3.300,      0.000,      0.000,       -2.880,        0.870,     -1.355
115             ,  284 53 48 ,   98 43 30,      3.326,      0.000,      0.000,       -3.177,        0.845,     -0.504
116             ,  263 30 53 ,   98 47 04,      3.217,      0.000,      0.000,       -3.159,       -0.359,     -0.491
117             ,  260 57 27 ,  114 40 52,      3.192,      0.000,      0.000,       -2.864,       -0.456,     -1.333
118             ,  236 59 53 ,  111 53 45,      3.649,      0.000,      0.000,       -2.839,       -1.844,     -1.361
119             ,  236 59 47 ,   97 52 24,      3.766,      0.000,      0.000,       -3.129,       -2.032,     -0.516
120             ,  223 38 28 ,   96 11 22,      4.537,      0.000,      0.000,       -3.113,       -3.264,     -0.489
121             ,  223 38 30 ,  107 31 02,      4.322,      0.000,      0.000,       -2.845,       -2.983,     -1.301
122             ,  212 07 05 ,  104 19 04,      5.435,      0.000,      0.000,       -2.800,       -4.460,     -1.344
123             ,  212 06 48 ,   94 39 45,      5.827,      0.000,      0.000,       -3.087,       -4.919,     -0.474
124             ,  210 17 38 ,   94 41 07,      6.114,      0.000,      0.000,       -3.074,       -5.262,     -0.499
125             ,  210 18 10 ,   98 12 32,      5.916,      0.000,      0.000,       -2.955,       -5.056,     -0.845
126             ,  223 05 19 ,  101 48 06,      4.443,      0.000,      0.000,       -2.971,       -3.176,     -0.909
127             ,  256 24 39 ,  107 39 47,      3.219,      0.000,      0.000,       -2.981,       -0.721,     -0.977
128             ,  287 24 22 ,  107 39 14,      3.304,      0.000,      0.000,       -3.004,        0.942,     -1.002
129             ,  314 54 37 ,  102 34 12,      4.418,      0.000,      0.000,       -3.054,        3.044,     -0.961
130             ,  327 27 14 ,   99 37 06,      5.821,      0.000,      0.000,       -3.088,        4.838,     -0.973
131             ,  338 26 12 ,   79 14 32,      9.137,      0.000,      0.000,       -3.299,        8.348,      1.705
132             ,  338 23 17 ,   71 56 50,      9.415,      0.000,      0.000,       -3.297,        8.323,      2.918
133             ,  338 24 39 ,   64 35 53,      9.913,      0.000,      0.000,       -3.295,        8.327,      4.252
134             ,  332 19 01 ,   59 02 30,      8.178,      0.000,      0.000,       -3.258,        6.210,      4.207
135             ,  330 57 22 ,   66 37 59,      7.337,      0.000,      0.000,       -3.270,        5.888,      2.910
136             ,  330 57 23 ,   79 59 14,      6.866,      0.000,      0.000,       -3.282,        5.911,      1.194
137             ,  330 57 24 ,   88 23 49,      6.776,      0.000,      0.000,       -3.288,        5.922,      0.190
138             ,  326 57 52 ,   93 26 53,      6.017,      0.000,      0.000,       -3.274,        5.035,     -0.362
139             ,  326 57 56 ,   84 52 41,      6.021,      0.000,      0.000,       -3.269,        5.028,      0.538
140             ,  326 58 03 ,   72 31 53,      6.277,      0.000,      0.000,       -3.264,        5.019,      1.884
141             ,  326 58 00 ,   65 43 13,      6.558,      0.000,      0.000,       -3.259,        5.012,      2.697
142             ,  326 34 44 ,   54 11 28,      7.233,      0.000,      0.000,       -3.231,        4.896,      4.232
143             ,  309 13 01 ,   44 12 56,      5.876,      0.000,      0.000,       -3.175,        2.591,      4.211
144             ,  308 17 48 ,   56 26 34,      4.900,      0.000,      0.000,       -3.205,        2.531,      2.709
145             ,  305 33 14 ,   66 21 34,      4.310,      0.000,      0.000,       -3.212,        2.296,      1.728
146             ,  305 33 21 ,   84 09 48,      3.991,      0.000,      0.000,       -3.230,        2.309,      0.406
147             ,  305 33 29 ,   93 58 21,      3.984,      0.000,      0.000,       -3.233,        2.311,     -0.276
148             ,  285 59 27 ,   95 21 16,      3.348,      0.000,      0.000,       -3.205,        0.918,     -0.312
149             ,  285 59 26 ,   82 45 24,      3.362,      0.000,      0.000,       -3.206,        0.919,      0.424
150             ,  285 59 31 ,   69 10 52,      3.558,      0.000,      0.000,       -3.197,        0.916,      1.265
151             ,  285 59 43 ,   60 05 41,      3.824,      0.000,      0.000,       -3.187,        0.914,      1.907
152             ,  287 32 21 ,   48 58 10,      4.409,      0.000,      0.000,       -3.171,        1.002,      2.894
153             ,  287 32 10 ,   37 49 29,      5.384,      0.000,      0.000,       -3.148,        0.995,      4.253
154             ,  259 29 19 ,   36 57 28,      5.305,      0.000,      0.000,       -3.136,       -0.582,      4.239
155             ,  261 28 28 ,   47 02 47,      4.353,      0.000,      0.000,       -3.151,       -0.472,      2.966
