Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
177             ,  333 02 27 ,   40 10 48,      6.774,      0.000,      0.000,       -1.981,        3.896,      5.175
178             ,  328 34 19 ,   42 58 39,      6.326,      0.000,      0.000,       -2.249,        3.680,      4.628
179             ,  322 21 21 ,   38 30 54,      6.168,      0.000,      0.000,       -2.346,        3.041,      4.826
180             ,  322 21 18 ,   40 17 50,      6.072,      0.000,      0.000,       -2.398,        3.109,      4.631
181             ,  302 04 21 ,   32 04 39,      5.893,      0.000,      0.000,       -2.652,        1.662,      4.993
182             ,  302 03 52 ,   34 42 14,      5.687,      0.000,      0.000,       -2.744,        1.719,      4.676
183             ,  295 28 28 ,   29 00 08,      6.052,      0.000,      0.000,       -2.649,        1.262,      5.293
184             ,  290 09 25 ,   33 40 35,      5.603,      0.000,      0.000,       -2.917,        1.071,      4.663
185             ,  260 54 18 ,   31 24 36,      6.009,      0.000,      0.000,       -3.092,       -0.495,      5.129
186             ,  260 54 17 ,   34 12 13,      5.787,      0.000,      0.000,       -3.212,       -0.514,      4.786
187             ,  260 54 08 ,   35 43 22,      5.681,      0.000,      0.000,       -3.275,       -0.524,      4.612
188             ,  250 09 12 ,   37 41 46,      5.797,      0.000,      0.000,       -3.334,       -1.203,      4.587
189             ,  250 09 07 ,   33 57 40,      6.053,      0.000,      0.000,       -3.180,       -1.148,      5.020
190             ,  239 13 29 ,   34 42 13,      6.378,      0.000,      0.000,       -3.120,       -1.858,      5.243
191             ,  239 13 14 ,   37 07 27,      6.207,      0.000,      0.000,       -3.218,       -1.917,      4.949
192             ,  239 13 08 ,   41 30 31,      5.948,      0.000,      0.000,       -3.387,       -2.017,      4.454
193             ,  231 51 03 ,   44 36 33,      6.177,      0.000,      0.000,       -3.411,       -2.680,      4.398
194             ,  230 22 55 ,   40 47 46,      6.449,      0.000,      0.000,       -3.246,       -2.687,      4.882
195             ,  229 21 46 ,   38 05 04,      6.677,      0.000,      0.000,       -3.125,       -2.682,      5.255
196             ,  225 10 15 ,   47 25 06,      6.528,      0.000,      0.000,       -3.409,       -3.388,      4.417
197             ,  225 10 05 ,   44 25 57,      6.643,      0.000,      0.000,       -3.298,       -3.279,      4.744
198             ,  221 40 08 ,   42 03 22,      7.038,      0.000,      0.000,       -3.135,       -3.522,      5.226
199             ,  219 32 33 ,   46 43 04,      7.045,      0.000,      0.000,       -3.265,       -3.955,      4.830
200             ,  216 29 25 ,   46 14 10,      7.377,      0.000,      0.000,       -3.168,       -4.283,      5.102
201             ,  216 29 51 ,   51 46 54,      7.239,      0.000,      0.000,       -3.383,       -4.572,      4.479
202             ,   19 10 08 ,   58 42 08,     10.409,      0.000,      0.000,        2.920,        8.401,      5.407
