Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
172             ,  103 16 47 ,   41 03 37,      3.977,      0.000,      0.000,        2.542,       -0.600,      2.999
173             ,  103 28 01 ,   36 05 19,      4.430,      0.000,      0.000,        2.538,       -0.608,      3.580
174             ,  134 17 58 ,   95 17 24,      3.572,      0.000,      0.000,        2.545,       -2.484,     -0.329
175             ,  134 18 00 ,   85 09 00,      3.570,      0.000,      0.000,        2.546,       -2.485,      0.302
176             ,  134 18 06 ,   76 02 16,      3.661,      0.000,      0.000,        2.543,       -2.481,      0.883
177             ,  134 18 10 ,   68 30 58,      3.817,      0.000,      0.000,        2.542,       -2.481,      1.398
178             ,  134 18 11 ,   55 22 01,      4.300,      0.000,      0.000,        2.532,       -2.471,      2.444
179             ,  134 41 40 ,   49 33 19,      4.672,      0.000,      0.000,        2.527,       -2.500,      3.031
180             ,  137 58 25 ,   46 40 29,      5.175,      0.000,      0.000,        2.520,       -2.796,      3.550
181             ,  151 20 57 ,   55 19 34,      6.353,      0.000,      0.000,        2.505,       -4.585,      3.614
182             ,  151 20 57 ,   60 39 01,      6.002,      0.000,      0.000,        2.508,       -4.591,      2.942
183             ,  150 15 47 ,   66 48 05,      5.514,      0.000,      0.000,        2.514,       -4.401,      2.172
184             ,  148 50 42 ,   75 10 42,      5.044,      0.000,      0.000,        2.523,       -4.173,      1.290
185             ,  148 50 41 ,   80 44 57,      4.945,      0.000,      0.000,        2.525,       -4.176,      0.795
186             ,  148 50 46 ,   93 28 41,      4.890,      0.000,      0.000,        2.525,       -4.177,     -0.297
187             ,  154 41 37 ,   93 05 50,      5.900,      0.000,      0.000,        2.518,       -5.326,     -0.319
188             ,  154 41 46 ,   86 26 14,      5.899,      0.000,      0.000,        2.517,       -5.323,      0.367
189             ,  154 41 53 ,   80 39 45,      5.957,      0.000,      0.000,        2.512,       -5.314,      0.966
190             ,  154 41 41 ,   77 13 49,      6.024,      0.000,      0.000,        2.511,       -5.311,      1.331
191             ,  155 08 15 ,   72 58 31,      6.237,      0.000,      0.000,        2.507,       -5.411,      1.826
192             ,  155 08 18 ,   68 03 26,      6.423,      0.000,      0.000,        2.505,       -5.405,      2.400
193             ,  155 08 16 ,   61 14 39,      6.775,      0.000,      0.000,        2.497,       -5.389,      3.259
194             ,  153 40 41 ,   50 10 50,      7.118,      0.000,      0.000,        2.424,       -4.900,      4.558
195             ,  156 43 41 ,   45 31 06,      7.614,      0.000,      0.000,        2.146,       -4.991,      5.335
196             ,  145 48 50 ,   35 59 15,      6.575,      0.000,      0.000,        2.171,       -3.196,      5.320
197             ,  144 46 12 ,   38 23 14,      6.378,      0.000,      0.000,        2.285,       -3.235,      5.000
198             ,  144 57 46 ,   43 30 04,      6.208,      0.000,      0.000,        2.454,       -3.499,      4.503
199             ,  127 31 47 ,   34 23 47,      5.486,      0.000,      0.000,        2.458,       -1.888,      4.527
200             ,  127 31 47 ,   28 10 47,      5.924,      0.000,      0.000,        2.218,       -1.704,      5.222
201             ,   95 19 30 ,   23 15 17,      5.680,      0.000,      0.000,        2.233,       -0.208,      5.219
202             ,   95 19 35 ,   28 46 25,      5.155,      0.000,      0.000,        2.471,       -0.230,      4.519
