Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
83              ,   14 51 14 ,   23 10 36,      5.390,      0.000,      0.000,        0.544,        2.050,      4.955
84              ,   13 17 55 ,   18 35 07,      6.607,      0.000,      0.000,        0.484,        2.049,      6.262
85              ,    4 45 10 ,   19 49 15,      6.068,      0.000,      0.000,        0.170,        2.050,      5.708
86              ,    4 45 09 ,   25 55 49,      4.703,      0.000,      0.000,        0.170,        2.049,      4.229
87              ,    4 45 08 ,   32 56 18,      3.789,      0.000,      0.000,        0.171,        2.053,      3.180
88              ,    4 45 06 ,   40 53 33,      3.154,      0.000,      0.000,        0.171,        2.057,      2.384
89              ,    4 45 07 ,   53 51 09,      2.561,      0.000,      0.000,        0.171,        2.061,      1.511
90              ,    4 45 06 ,   70 33 54,      2.194,      0.000,      0.000,        0.171,        2.062,      0.730
91              ,    4 45 05 ,   88 54 58,      2.069,      0.000,      0.000,        0.171,        2.062,      0.039
92              ,    4 45 08 ,  110 54 19,      2.218,      0.000,      0.000,        0.172,        2.065,     -0.791
93              ,    4 45 11 ,  123 35 17,      2.494,      0.000,      0.000,        0.172,        2.070,     -1.380
94              ,  325 19 43 ,  118 47 58,      2.893,      0.000,      0.000,       -1.442,        2.085,     -1.394
95              ,  326 06 01 ,  101 44 06,      2.562,      0.000,      0.000,       -1.399,        2.082,     -0.521
96              ,  326 06 09 ,   94 27 26,      2.515,      0.000,      0.000,       -1.399,        2.082,     -0.195
97              ,  326 06 07 ,   77 04 11,      2.575,      0.000,      0.000,       -1.400,        2.083,      0.576
98              ,  326 06 07 ,   65 20 35,      2.760,      0.000,      0.000,       -1.399,        2.082,      1.151
99              ,  326 06 04 ,   55 39 29,      3.036,      0.000,      0.000,       -1.398,        2.081,      1.713
100             ,  326 06 06 ,   44 15 48,      3.588,      0.000,      0.000,       -1.397,        2.079,      2.570
101             ,  326 06 08 ,   37 03 05,      4.154,      0.000,      0.000,       -1.396,        2.078,      3.316
102             ,  326 06 09 ,   31 04 04,      4.849,      0.000,      0.000,       -1.395,        2.077,      4.153
103             ,  326 06 22 ,   27 49 08,      5.358,      0.000,      0.000,       -1.394,        2.075,      4.738
104             ,  330 19 11 ,   25 56 59,      5.449,      0.000,      0.000,       -1.181,        2.072,      4.900
105             ,  330 19 10 ,   32 11 35,      4.483,      0.000,      0.000,       -1.183,        2.075,      3.794
106             ,  331 42 49 ,   39 17 25,      3.722,      0.000,      0.000,       -1.117,        2.076,      2.881
107             ,  332 01 31 ,   45 20 38,      3.310,      0.000,      0.000,       -1.104,        2.079,      2.326
108             ,  332 01 24 ,   54 55 34,      2.877,      0.000,      0.000,       -1.104,        2.079,      1.653
109             ,  332 01 21 ,   66 34 11,      2.565,      0.000,      0.000,       -1.104,        2.078,      1.020
110             ,  332 01 25 ,   79 55 21,      2.391,      0.000,      0.000,       -1.104,        2.079,      0.418
111             ,  332 01 26 ,   96 45 50,      2.371,      0.000,      0.000,       -1.105,        2.079,     -0.279
112             ,  300 24 57 ,  102 30 40,      3.432,      0.000,      0.000,       -2.890,        1.696,     -0.744
113             ,  300 24 54 ,  107 07 41,      3.271,      0.000,      0.000,       -2.696,        1.582,     -0.963
114             ,  299 25 59 ,  119 57 03,      2.941,      0.000,      0.000,       -2.220,        1.252,     -1.469
115             ,  291 59 07 ,  101 30 52,      3.148,      0.000,      0.000,       -2.861,        1.155,     -0.628
116             ,  291 59 20 ,  108 41 06,      2.947,      0.000,      0.000,       -2.589,        1.045,     -0.944
117             ,  296 01 40 ,  120 50 25,      2.837,      0.000,      0.000,       -2.189,        1.069,     -1.455
118             ,  282 57 06 ,  124 00 22,      2.558,      0.000,      0.000,       -2.067,        0.475,     -1.431
