   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
178             ,  141 21 21 ,   70 56 35,      5.791,      0.000,      0.000,        3.418,       -4.275,      1.891
179             ,  136 52 42 ,   64 47 07,      5.553,      0.000,      0.000,        3.434,       -3.667,      2.366
180             ,  132 14 19 ,   60 29 47,      5.299,      0.000,      0.000,        3.414,       -3.100,      2.610
181             ,  127 03 46 ,   55 12 27,      5.239,      0.000,      0.000,        3.433,       -2.593,      2.989
182             ,  143 57 47 ,   70 28 39,      6.258,      0.000,      0.000,        3.470,       -4.770,      2.091
183             ,  135 05 08 ,   60 14 51,      5.663,      0.000,      0.000,        3.471,       -3.481,      2.810
184             ,  143 48 31 ,   61 32 38,      6.679,      0.000,      0.000,        3.467,       -4.739,      3.182
185             ,  140 09 19 ,   52 00 18,      6.870,      0.000,      0.000,        3.469,       -4.157,      4.229
186             ,  133 25 11 ,   47 55 30,      6.444,      0.000,      0.000,        3.474,       -3.288,      4.318
187             ,  128 38 39 ,   54 48 00,      5.451,      0.000,      0.000,        3.479,       -2.781,      3.142
188             ,  137 10 03 ,   59 01 01,      5.959,      0.000,      0.000,        3.473,       -3.746,      3.068
189             ,    7 06 11 ,   60 56 59,      9.686,      0.000,      0.000,        1.047,        8.403,      4.703
190             ,    5 50 20 ,   58 03 45,      9.997,      0.000,      0.000,        0.863,        8.439,      5.288
191             ,    7 31 20 ,   56 09 28,      9.487,      0.000,      0.000,        1.032,        7.812,      5.283
192             ,    7 49 33 ,   57 40 49,      9.426,      0.000,      0.000,        1.085,        7.892,      5.040
193             ,    8 13 46 ,   59 48 34,      9.348,      0.000,      0.000,        1.157,        7.997,      4.701
194             ,   10 42 29 ,   56 54 04,      8.707,      0.000,      0.000,        1.355,        7.167,      4.755
195             ,    9 12 05 ,   54 51 26,      9.056,      0.000,      0.000,        1.184,        7.310,      5.213
196             ,   11 11 17 ,   52 00 26,      8.623,      0.000,      0.000,        1.319,        6.667,      5.308
197             ,   12 25 58 ,   54 53 42,      8.358,      0.000,      0.000,        1.472,        6.678,      4.807
198             ,   12 25 56 ,   53 03 00,      8.380,      0.000,      0.000,        1.442,        6.540,      5.038
199             ,   15 26 20 ,   48 22 43,      7.948,      0.000,      0.000,        1.582,        5.727,      5.279
200             ,   16 22 36 ,   50 36 52,      7.753,      0.000,      0.000,        1.690,        5.749,      4.920
201             ,   22 12 10 ,   48 07 49,      7.060,      0.000,      0.000,        1.987,        4.867,      4.712
202             ,   22 16 42 ,   43 27 59,      7.230,      0.000,      0.000,        1.886,        4.603,      5.247
203             ,   27 41 46 ,   40 11 33,      6.852,      0.000,      0.000,        2.055,        3.916,      5.234
204             ,   32 06 56 ,   41 51 39,      6.431,      0.000,      0.000,        2.281,        3.635,      4.790
205             ,   43 48 44 ,   34 59 00,      6.177,      0.000,      0.000,        2.452,        2.556,      5.061
